Unnamed: 0,FTHG,FTAG,FTR,HST,AST,HC,AC,B365H,B365D,B365A,HC.1,AC.1,HF,AF,B365>2.5,B365<2.5,Date,Home_xG,Away_xG,FTR_encoded,FTR_A,FTR_D,FTR_H,ProbH,ProbD,ProbA,ShotDiff,CornerDiff,FoulDiff,xGDiff,Norm_ShotDiff,Norm_CornerDiff,Norm_FoulDiff,Norm_xGDiff
2600,5,1,H,8,3,5,4,1.53,4.5,5.75,5,4,11,9,1.61,2.3,2021-08-14,1.5,0.5,2,0,0,1,0.6226312939902545,0.21169463995668653,0.16567406605305904,5,1,2,1.0,1.0811721982919007,-0.003492425072028173,0.47333652882282884,0.5735151169685229
2601,1,2,A,3,8,7,6,3.1,3.1,2.45,7,6,10,7,2.5,1.53,2021-08-14,1.5,1.0,0,1,0,0,0.30625,0.30625,0.3875,-5,1,3,0.5,-1.456498758776782,-0.003492425072028173,0.687340098311857,0.18349970048465541
2602,3,0,H,6,1,5,2,1.25,5.75,13.0,5,2,15,11,1.8,2.0,2021-08-14,0.7,0.2,2,0,0,1,0.7612985359643539,0.16549968173138127,0.0732017823042648,5,3,4,0.49999999999999994,1.0811721982919007,0.4126649465108481,0.9013436678008854,0.18349970048465536
2603,3,1,H,6,3,6,8,1.9,3.5,4.0,6,8,13,15,2.0,1.8,2021-08-14,2.4,0.8,2,0,0,1,0.49557522123893805,0.26902654867256637,0.23539823008849559,3,-2,-2,1.5999999999999999,0.573638006878164,-0.6277284824463426,-0.3826777491332842,1.0415336167491638
2604,1,0,H,5,3,5,4,1.66,3.8,5.25,5,4,6,10,2.09,1.84,2021-08-14,0.5,1.3,2,0,0,1,0.5704400537557545,0.24919223400909268,0.1803677122351528,2,1,-4,-0.8,0.3198709111712958,-0.003492425072028173,-0.8106848881113408,-0.8305403823733998
2605,3,2,H,7,2,2,4,3.1,3.2,2.37,2,4,18,13,2.0,1.8,2021-08-14,1.2,1.2,2,0,0,1,0.305178866041608,0.29564202647780774,0.39917910748058427,5,-2,5,0.0,1.0811721982919007,-0.6277284824463426,1.1153472372899136,-0.206515715999212
2606,0,3,A,3,8,3,11,9.0,5.75,1.3,3,11,4,14,1.53,2.5,2021-08-14,1.4,1.6,0,1,0,0,0.10539302079661615,0.16496298907296442,0.7296439901304195,-5,-8,-10,-0.20000000000000018,-1.456498758776782,-1.8762005971949716,-2.09470630504551,-0.36252188259275914
2608,1,0,H,3,4,3,11,5.5,4.2,1.6,3,11,11,8,1.89,2.04,2021-08-15,1.0,1.8,2,0,0,1,0.17400310719834286,0.22786121180735372,0.5981356809943036,-1,-8,3,-0.8,-0.44143037594930895,-1.8762005971949716,0.687340098311857,-0.8305403823733998
2607,2,4,A,3,9,7,6,3.2,3.5,2.2,7,6,4,3,1.99,1.94,2021-08-15,1.8,2.7,0,1,0,0,0.2968388589051658,0.27139552814186585,0.4317656129529684,-6,1,1,-0.9000000000000001,-1.7102658544836502,-0.003492425072028173,0.25933295933380063,-0.9085434656701734
2610,2,0,H,2,1,3,4,1.8,3.75,4.33,3,4,8,18,1.72,2.1,2021-08-21,1.2,0.7,2,0,0,1,0.5275084060230983,0.25320403489108717,0.21928755908581452,1,-1,-10,0.5,0.06610381546442758,-0.41964979665490443,-2.09470630504551,0.18349970048465541
2611,0,0,D,2,3,3,5,2.55,3.2,2.87,3,5,12,9,2.3,1.61,2021-08-21,0.5,0.9,1,0,1,0,0.3723872275722251,0.29674607197161684,0.3308667004561581,-1,-2,3,-0.4,-0.44143037594930895,-0.6277284824463426,0.687340098311857,-0.5185280491863059
2612,2,2,D,4,8,8,5,2.37,3.4,3.0,8,5,6,13,1.72,2.1,2021-08-21,1.2,1.8,1,0,1,0,0.40208136234626296,0.28027436140018924,0.3176442762535478,-4,3,-7,-0.6000000000000001,-1.2027316630699136,0.4126649465108481,-1.4526955965784256,-0.674534215779853
2613,5,0,H,4,0,6,1,1.08,11.0,26.0,6,1,13,7,1.33,3.4,2021-08-21,2.6,0.1,2,0,0,1,0.8774082709534912,0.08614553932997915,0.03644618971652964,4,5,6,2.5,0.8274051025850323,0.8288223180937244,1.329350806778942,1.743561366420125
2614,2,0,H,3,1,7,2,1.7,3.5,5.75,7,2,11,6,2.2,1.66,2021-08-21,1.3,0.5,2,0,0,1,0.5613668061366807,0.27266387726638774,0.16596931659693168,2,5,5,0.8,0.3198709111712958,0.8288223180937244,1.1153472372899136,0.41750895037497593
2609,2,0,H,9,3,8,4,1.18,7.5,13.0,8,4,6,12,1.53,2.5,2021-08-21,2.7,0.9,2,0,0,1,0.8012162051113485,0.12605801627085214,0.07272577861779932,6,4,-6,1.8000000000000003,1.334939293998769,0.6207436323022862,-1.2386920270893973,1.1975397833427108
2615,1,1,D,3,4,7,7,5.5,4.2,1.57,7,7,12,10,1.72,2.1,2021-08-22,0.7,1.8,1,0,1,0,0.1720368389470114,0.22528633671632445,0.6026768243366641,-1,0,2,-1.1,-0.44143037594930895,-0.2115711108634663,0.47333652882282884,-1.0645496322637205
2616,0,1,A,6,6,5,4,3.2,3.2,2.35,5,4,9,7,2.2,1.66,2021-08-22,1.7,1.7,0,1,0,0,0.2974683544303798,0.2974683544303798,0.40506329113924056,0,1,2,0.0,-0.1876632802424407,-0.003492425072028173,0.47333652882282884,-0.206515715999212
2617,0,2,A,3,5,9,8,4.75,3.75,1.72,9,8,10,4,2.1,1.72,2021-08-22,0.3,3.1,0,1,0,0,0.19887458567794647,0.2519078085253989,0.5492176057966546,-2,1,6,-2.8000000000000003,-0.6951974716561772,-0.003492425072028173,1.329350806778942,-2.3906020483088697
2618,4,1,H,7,1,10,0,2.5,3.5,2.75,10,0,8,8,1.8,2.0,2021-08-23,2.3,0.6,2,0,0,1,0.38118811881188125,0.2722772277227723,0.34653465346534656,6,10,0,1.6999999999999997,1.334939293998769,1.869215747050915,0.045329389844772354,1.1195367000459369
2624,2,2,D,4,2,5,3,1.55,4.0,6.5,5,3,10,7,1.9,1.9,2021-08-28,1.3,1.1,1,0,1,0,0.6150206978119456,0.23832052040212892,0.1466587817859255,2,2,3,0.19999999999999996,0.3198709111712958,0.20458626071940997,0.687340098311857,-0.05050954940566507
2623,1,2,A,4,3,9,9,4.5,3.5,1.85,9,9,8,9,1.8,2.0,2021-08-28,1.5,1.5,0,1,0,0,0.2119476268412439,0.27250409165302786,0.5155482815057284,1,0,-1,0.0,0.06610381546442758,-0.2115711108634663,-0.1686741796442559,-0.206515715999212
2625,1,1,D,7,3,12,3,2.45,3.3,2.9,12,3,13,4,2.0,1.8,2021-08-28,2.5,0.6,1,0,1,0,0.3865105008077544,0.28695476575121165,0.32653473344103395,4,9,9,1.9,0.8274051025850323,1.661137061259477,1.9713615152460269,1.2755428666394841
2621,0,2,A,3,5,4,5,2.3,3.2,3.3,4,5,7,9,2.2,1.66,2021-08-28,0.7,1.4,0,1,0,0,0.41395531164249316,0.2975303802430419,0.2885143081144649,-2,-1,-2,-0.7,-0.6951974716561772,-0.41964979665490443,-0.3826777491332842,-0.7525372990766264
2620,1,1,D,5,2,3,2,1.95,3.6,3.8,3,2,15,14,1.9,1.9,2021-08-28,0.7,0.9,1,0,1,0,0.4866595517609392,0.26360725720384204,0.24973319103521877,3,1,1,-0.20000000000000007,0.573638006878164,-0.003492425072028173,0.25933295933380063,-0.362521882592759
2622,2,2,D,5,6,4,4,2.5,3.4,2.8,4,4,11,6,1.85,2.05,2021-08-28,1.0,3.6,1,0,1,0,0.38049560351718625,0.2797761790567546,0.33972821742605913,-1,0,5,-2.6,-0.44143037594930895,-0.2115711108634663,1.1153472372899136,-2.2345958817153226
2619,5,0,H,10,0,14,0,1.25,6.0,12.0,14,0,5,7,1.57,2.37,2021-08-28,4.4,0.2,2,0,0,1,0.7619047619047619,0.15873015873015872,0.07936507936507936,10,14,-2,4.2,2.350007676826242,2.7015304902166677,-0.3826777491332842,3.0696137824652743
2626,1,1,D,3,2,5,5,3.1,3.5,2.25,5,5,13,9,1.72,2.1,2021-08-29,1.0,1.2,1,0,1,0,0.306420233463035,0.2714007782101167,0.42217898832684825,1,0,4,-0.19999999999999996,0.06610381546442758,-0.2115711108634663,0.9013436678008854,-0.3625218825927589
2627,1,0,H,8,2,10,3,1.36,4.75,9.0,10,3,8,14,1.8,2.0,2021-08-29,1.0,0.8,2,0,0,1,0.6956875508543532,0.19918633034987795,0.10512611879576893,6,7,-6,0.19999999999999996,1.334939293998769,1.2449796896766006,-1.2386920270893973,-0.05050954940566507
2628,0,1,A,6,3,5,7,5.0,3.5,1.75,5,7,7,9,2.0,1.8,2021-08-29,2.1,0.6,0,1,0,0,0.1891891891891892,0.27027027027027023,0.5405405405405405,3,-2,-2,1.5,0.573638006878164,-0.6277284824463426,-0.3826777491332842,0.9635305334523901
2636,3,0,H,4,6,4,11,1.28,5.5,11.0,4,11,11,11,1.8,2.0,2021-09-11,1.3,1.2,2,0,0,1,0.7412398921832885,0.1725067385444744,0.0862533692722372,-2,-7,0,0.10000000000000009,-0.6951974716561772,-1.6681219114035333,0.045329389844772354,-0.12851263270243846
2634,0,0,D,3,3,5,4,2.9,3.5,2.4,5,4,10,12,1.72,2.1,2021-09-11,0.7,0.7,1,0,1,0,0.3292826342610741,0.2728341826734614,0.39788318306546455,0,1,-2,0.0,-0.1876632802424407,-0.003492425072028173,-0.3826777491332842,-0.206515715999212
2635,0,2,A,2,5,6,8,3.4,3.2,2.25,6,8,15,13,2.3,1.61,2021-09-11,0.2,2.2,0,1,0,0,0.27982899339292655,0.29731830547998445,0.42285270112708895,-3,-2,2,-2.0,-0.9489645673630455,-0.6277284824463426,0.47333652882282884,-1.7665773819346817
2632,0,1,A,1,8,5,8,6.0,4.0,1.57,5,8,4,11,1.72,2.1,2021-09-11,0.6,2.8,0,1,0,0,0.15818639798488665,0.23727959697732998,0.6045340050377834,-7,-3,-7,-2.1999999999999997,-1.9640329501905185,-0.8358071682377808,-1.4526955965784256,-1.9225835485282285
2631,0,1,A,1,2,1,6,2.8,3.2,2.62,1,6,9,12,2.5,1.53,2021-09-11,0.4,0.3,0,1,0,0,0.33970826580226904,0.2972447325769854,0.3630470016207455,-1,-5,-3,0.10000000000000003,-0.44143037594930895,-1.2519645398206571,-0.5966813186223124,-0.12851263270243848
2630,1,0,H,7,1,8,4,1.5,4.6,6.0,8,4,9,11,1.72,2.1,2021-09-11,2.7,0.7,2,0,0,1,0.6344827586206896,0.20689655172413796,0.1586206896551724,6,4,-2,2.0,1.334939293998769,0.6207436323022862,-0.3826777491332842,1.3535459499362577
2629,3,0,H,4,1,8,2,4.2,3.5,1.9,8,2,13,15,2.1,1.72,2021-09-11,2.1,0.1,2,0,0,1,0.22673031026252988,0.27207637231503584,0.5011933174224344,3,6,-2,2.0,0.573638006878164,1.0369010038851625,-0.3826777491332842,1.3535459499362577
2633,4,1,H,7,3,7,3,1.18,7.5,15.0,7,3,9,2,1.44,2.75,2021-09-11,2.5,0.4,2,0,0,1,0.8090614886731391,0.12729234088457386,0.06364617044228693,4,4,7,2.1,0.8274051025850323,0.6207436323022862,1.5433543762679702,1.4315490332330312
2637,0,3,A,4,9,2,11,4.33,4.0,1.75,2,11,9,8,1.57,2.37,2021-09-12,1.2,4.3,0,1,0,0,0.21945293518300807,0.23755780233560622,0.5429892624813857,-5,-9,1,-3.0999999999999996,-1.456498758776782,-2.08427928298641,0.25933295933380063,-2.62461129819919
2638,3,1,H,6,6,4,6,1.7,3.75,5.0,4,6,3,6,2.0,1.8,2021-09-13,1.4,1.0,2,0,0,1,0.5576208178438662,0.2527881040892193,0.1895910780669145,0,-2,-3,0.3999999999999999,-0.1876632802424407,-0.6277284824463426,-0.5966813186223124,0.10549661718788186
2639,1,1,D,7,9,4,5,3.0,3.6,2.3,4,5,9,11,1.61,2.3,2021-09-17,1.3,1.5,1,0,1,0,0.31870669745958424,0.26558891454965355,0.4157043879907621,-2,-1,-2,-0.19999999999999996,-0.6951974716561772,-0.41964979665490443,-0.3826777491332842,-0.3625218825927589
2645,3,0,H,3,1,5,4,2.4,3.3,3.0,5,4,7,10,2.0,1.8,2021-09-18,0.8,0.7,2,0,0,1,0.3956834532374101,0.2877697841726619,0.31654676258992803,2,1,-3,0.10000000000000009,0.3198709111712958,-0.003492425072028173,-0.5966813186223124,-0.12851263270243846
2644,1,3,A,5,8,4,8,2.15,3.3,3.5,4,8,10,14,2.1,1.72,2021-09-18,1.0,2.4,0,1,0,0,0.44134505158578524,0.28754298815437523,0.2711119602598395,-3,-4,-4,-1.4,-0.9489645673630455,-1.0438858540292189,-0.8106848881113408,-1.2985588821540408
2643,0,0,D,1,2,8,5,1.12,9.5,17.0,8,5,5,12,1.36,3.2,2021-09-18,1.0,0.4,1,0,1,0,0.8447536353175019,0.09959200753216865,0.05565435715032954,-1,3,-7,0.6,-0.44143037594930895,0.4126649465108481,-1.4526955965784256,0.2615027837814289
2642,3,0,H,10,2,10,5,1.2,7.0,13.0,10,5,17,11,1.5,2.62,2021-09-18,3.1,0.6,2,0,0,1,0.7913043478260869,0.13565217391304346,0.07304347826086957,8,5,6,2.5,1.8424734854125056,0.8288223180937244,1.329350806778942,1.743561366420125
2641,0,1,A,3,3,8,3,3.8,3.6,1.95,8,3,9,8,2.0,1.8,2021-09-18,1.0,1.1,0,1,0,0,0.2497331910352187,0.263607257203842,0.4866595517609391,0,5,1,-0.10000000000000009,-0.1876632802424407,0.8288223180937244,0.25933295933380063,-0.28451879929598556
2640,0,2,A,0,3,4,2,1.83,3.25,5.0,4,2,10,7,2.5,1.53,2021-09-18,0.6,2.5,0,1,0,0,0.5183826461440306,0.2918893053672542,0.18972804848871525,-3,2,3,-1.9,-0.9489645673630455,0.20458626071940997,0.687340098311857,-1.6885742986379082
2646,2,1,H,5,3,4,9,2.7,3.2,2.75,4,9,8,10,2.1,1.72,2021-09-19,1.7,1.6,2,0,0,1,0.3539111200482606,0.2986125075407199,0.34747637241101953,2,-5,-2,0.09999999999999987,0.3198709111712958,-1.2519645398206571,-0.3826777491332842,-0.12851263270243862
2647,1,2,A,4,10,2,11,4.33,4.0,1.75,2,11,5,8,1.66,2.2,2021-09-19,1.6,2.0,0,1,0,0,0.21945293518300807,0.23755780233560622,0.5429892624813857,-6,-9,-3,-0.3999999999999999,-1.7102658544836502,-2.08427928298641,-0.5966813186223124,-0.5185280491863059
2648,0,3,A,2,10,5,11,5.0,3.8,1.7,5,11,4,15,2.0,1.8,2021-09-19,0.5,2.1,0,1,0,0,0.19022379269729095,0.2502944640753828,0.5594817432273262,-8,-6,-11,-1.6,-2.2178000458973868,-1.4600432256120952,-2.3087098745345385,-1.4545650487475879
2654,1,1,D,4,6,5,6,2.2,3.4,3.3,5,6,19,12,2.0,1.8,2021-09-25,0.9,1.9,1,0,1,0,0.43220338983050843,0.2796610169491525,0.288135593220339,-2,-1,7,-0.9999999999999999,-0.6951974716561772,-0.41964979665490443,1.5433543762679702,-0.9865465489669467
2653,2,2,D,5,3,8,4,1.57,4.0,6.0,8,4,10,8,1.9,1.9,2021-09-25,2.4,0.5,1,0,1,0,0.6045340050377834,0.23727959697732998,0.15818639798488665,2,4,2,1.9,0.3198709111712958,0.6207436323022862,0.47333652882282884,1.2755428666394841
2655,3,3,D,4,6,2,11,7.0,4.5,1.45,2,11,8,7,1.72,2.1,2021-09-25,2.1,2.8,1,0,1,0,0.13544369486248053,0.21069019200830302,0.6538661131292164,-2,-9,1,-0.6999999999999997,-0.6951974716561772,-2.08427928298641,0.25933295933380063,-0.7525372990766261
2651,2,0,H,4,2,6,4,1.61,3.8,5.75,6,4,12,9,1.9,1.9,2021-09-25,1.9,0.5,2,0,0,1,0.5869632375656471,0.24868705591597154,0.1643497065183812,2,2,3,1.4,0.3198709111712958,0.20458626071940997,0.687340098311857,0.8855274501556166
2652,1,2,A,5,7,5,7,3.0,3.6,2.25,5,7,10,6,1.57,2.37,2021-09-25,1.2,1.6,0,1,0,0,0.3157894736842105,0.2631578947368421,0.42105263157894735,-2,-2,4,-0.40000000000000013,-0.6951974716561772,-0.6277284824463426,0.9013436678008854,-0.518528049186306
2650,0,1,A,4,3,5,5,1.36,5.25,8.0,5,5,9,13,1.57,2.37,2021-09-25,2.2,1.0,0,1,0,0,0.6997667444185273,0.18127290903032325,0.11896034655114963,1,0,-4,1.2000000000000002,0.06610381546442758,-0.2115711108634663,-0.8106848881113408,0.7295212835620699
2649,0,1,A,0,4,4,13,2.62,3.2,2.75,4,13,12,10,2.1,1.72,2021-09-25,0.2,1.7,0,1,0,0,0.3608184017384886,0.2954200664233876,0.34376153183812375,-4,-9,2,-1.5,-1.2027316630699136,-2.08427928298641,0.47333652882282884,-1.3765619654508143
2657,3,1,H,7,4,4,4,2.15,3.3,3.5,4,4,12,13,2.0,1.8,2021-09-26,1.1,1.0,2,0,0,1,0.44134505158578524,0.28754298815437523,0.2711119602598395,3,0,-1,0.10000000000000009,0.573638006878164,-0.2115711108634663,-0.1686741796442559,-0.12851263270243846
2656,0,1,A,6,3,5,5,2.62,3.2,2.8,5,5,12,8,2.1,1.72,2021-09-26,1.0,1.0,0,1,0,0,0.3630470016207455,0.2972447325769854,0.33970826580226904,3,0,4,0.0,0.573638006878164,-0.2115711108634663,0.9013436678008854,-0.206515715999212
2658,1,1,D,3,4,6,5,3.1,3.2,2.45,6,5,12,10,2.3,1.61,2021-09-27,1.4,0.8,1,0,1,0,0.3092092289489253,0.2995464405442714,0.39124433050680335,-1,1,2,0.5999999999999999,-0.44143037594930895,-0.003492425072028173,0.47333652882282884,0.26150278378142877
2659,1,1,D,6,2,10,1,1.45,4.33,7.5,10,1,10,9,1.8,2.0,2021-10-02,1.0,1.3,1,0,1,0,0.6543619089837492,0.21912812194605918,0.12650996907019152,4,9,1,-0.30000000000000004,0.8274051025850323,1.661137061259477,0.25933295933380063,-0.4405249658895325
2660,0,0,D,4,2,9,5,1.85,3.6,4.33,9,5,13,3,1.9,1.9,2021-10-02,1.2,0.6,1,0,1,0,0.5151610291323099,0.2647355288596593,0.22010344200803078,2,4,10,0.6,0.3198709111712958,0.6207436323022862,2.185365084735055,0.2615027837814289
2661,3,1,H,9,2,7,2,1.36,4.75,9.0,7,2,11,13,1.8,2.0,2021-10-02,3.3,1.3,2,0,0,1,0.6956875508543532,0.19918633034987795,0.10512611879576893,7,5,-2,1.9999999999999998,1.5887063897056373,0.8288223180937244,-0.3826777491332842,1.3535459499362577
2662,1,0,H,4,1,6,3,1.7,4.0,4.75,6,3,10,16,1.66,2.2,2021-10-02,1.3,0.2,2,0,0,1,0.5608856088560886,0.23837638376383766,0.2007380073800738,3,3,-6,1.1,0.573638006878164,0.4126649465108481,-1.2386920270893973,0.6515182002652964
2663,2,1,H,3,2,0,4,1.61,4.2,5.25,0,4,15,5,1.9,1.9,2021-10-02,1.0,0.6,2,0,0,1,0.591715976331361,0.22682445759368838,0.1814595660749507,1,-4,10,0.4,0.06610381546442758,-1.0438858540292189,2.185365084735055,0.10549661718788195
2664,0,0,D,2,2,8,5,3.0,3.25,2.4,8,5,8,5,2.0,1.8,2021-10-02,1.1,0.4,1,0,1,0,0.3151515151515151,0.2909090909090909,0.393939393939394,0,3,3,0.7000000000000001,-0.1876632802424407,0.4126649465108481,0.687340098311857,0.33950586707820246
2668,2,2,D,4,3,3,4,2.87,3.5,2.4,3,4,10,12,1.72,2.1,2021-10-03,0.9,1.2,1,0,1,0,0.33158331030671456,0.2718983144515059,0.3965183752417795,1,-1,-2,-0.29999999999999993,0.06610381546442758,-0.41964979665490443,-0.3826777491332842,-0.4405249658895324
2666,2,1,H,8,3,5,8,2.1,3.6,3.4,5,8,11,14,1.9,1.9,2021-10-03,1.3,1.2,2,0,0,1,0.45434298440979953,0.2650334075723831,0.2806236080178174,5,-3,-3,0.10000000000000009,1.0811721982919007,-0.8358071682377808,-0.5966813186223124,-0.12851263270243846
2667,1,2,A,5,6,11,6,1.75,3.75,4.75,11,6,16,13,1.9,1.9,2021-10-03,1.5,1.2,0,1,0,0,0.5449330783938815,0.25430210325047803,0.20076481835564056,-1,5,3,0.30000000000000004,-0.44143037594930895,0.8288223180937244,0.687340098311857,0.02749353389110848
2665,2,2,D,4,5,1,3,3.1,3.4,2.3,1,3,15,11,2.0,1.8,2021-10-03,1.5,1.2,1,0,1,0,0.3067869752844252,0.27971753628874063,0.41349548842683403,-1,-2,4,0.30000000000000004,-0.44143037594930895,-0.6277284824463426,0.9013436678008854,0.02749353389110848
2669,0,5,A,2,8,1,9,8.5,5.5,1.33,1,9,4,10,1.57,2.37,2021-10-16,0.5,3.3,0,1,0,0,0.11190148386109836,0.17293865687624294,0.7151598592626587,-6,-8,-6,-2.8,-1.7102658544836502,-1.8762005971949716,-1.2386920270893973,-2.3906020483088697
2670,2,3,A,5,4,6,7,2.15,3.25,3.5,6,7,8,17,2.1,1.72,2021-10-16,1.0,2.0,0,1,0,0,0.43940125543215836,0.2906808305166586,0.269917914051183,1,-1,-9,-1.0,0.06610381546442758,-0.41964979665490443,-1.8807027355564818,-0.9865465489669469
2671,4,2,H,11,6,4,3,3.5,3.6,2.05,4,3,5,17,1.72,2.1,2021-10-16,2.4,1.2,2,0,0,1,0.2717731541152642,0.2642238998342847,0.46400294605045117,5,1,-12,1.2,1.0811721982919007,-0.003492425072028173,-2.522713444023567,0.7295212835620698
2672,2,0,H,6,2,6,2,1.12,9.0,19.0,6,2,11,5,1.36,3.2,2021-10-16,2.1,0.9,2,0,0,1,0.8450286617908678,0.10515912235619687,0.04981221585293536,4,4,6,1.2000000000000002,0.8274051025850323,0.6207436323022862,1.329350806778942,0.7295212835620699
2673,0,0,D,3,3,8,4,3.6,3.4,2.1,8,4,5,14,2.1,1.72,2021-10-16,1.2,0.8,1,0,1,0,0.26503340757238314,0.28062360801781744,0.4543429844097996,0,4,-9,0.3999999999999999,-0.1876632802424407,0.6207436323022862,-1.8807027355564818,0.10549661718788186
2675,0,1,A,7,1,5,5,6.5,3.8,1.57,5,5,13,8,2.0,1.8,2021-10-16,1.4,0.3,0,1,0,0,0.14597147121430845,0.24968804286658022,0.6043404859191114,6,0,5,1.0999999999999999,1.334939293998769,-0.2115711108634663,1.1153472372899136,0.6515182002652962
2674,1,0,H,5,0,8,1,2.3,3.5,3.0,8,1,16,14,1.72,2.1,2021-10-16,1.9,0.2,2,0,0,1,0.41257367387033406,0.27111984282907664,0.3163064833005894,5,7,2,1.7,1.0811721982919007,1.2449796896766006,0.47333652882282884,1.1195367000459373
2676,0,1,A,2,4,7,9,2.5,3.4,2.8,7,9,3,3,1.9,1.9,2021-10-17,0.9,1.2,0,1,0,0,0.38049560351718625,0.2797761790567546,0.33972821742605913,-2,-2,0,-0.29999999999999993,-0.6951974716561772,-0.6277284824463426,0.045329389844772354,-0.4405249658895324
2677,2,3,A,1,4,2,9,3.5,3.6,2.05,2,9,13,4,1.8,2.0,2021-10-17,0.4,1.7,0,1,0,0,0.2717731541152642,0.2642238998342847,0.46400294605045117,-3,-7,9,-1.2999999999999998,-0.9489645673630455,-1.6681219114035333,1.9713615152460269,-1.2205557988572673
2678,2,2,D,6,6,6,4,1.6,3.8,6.0,6,4,7,4,1.97,1.93,2021-10-18,1.7,0.7,1,0,1,0,0.5925155925155925,0.24948024948024947,0.15800415800415799,0,2,3,1.0,-0.1876632802424407,0.20458626071940997,0.687340098311857,0.5735151169685229
2679,3,1,H,9,4,7,4,1.83,3.75,4.2,7,4,17,10,1.72,2.1,2021-10-22,2.7,1.4,2,0,0,1,0.5198277142432793,0.25367592455072036,0.2264963612060003,5,3,7,1.3000000000000003,1.0811721982919007,0.4126649465108481,1.5433543762679702,0.8075243668588434
2684,2,2,D,4,5,6,2,1.95,3.5,3.9,6,2,10,11,1.9,1.9,2021-10-23,1.6,0.7,1,0,1,0,0.48611111111111116,0.2708333333333333,0.24305555555555558,-1,4,-1,0.9000000000000001,-0.44143037594930895,0.6207436323022862,-0.1686741796442559,0.49551203367174945
2680,7,0,H,13,1,5,0,1.18,7.0,15.0,5,0,14,16,1.66,2.2,2021-10-23,3.1,0.1,2,0,0,1,0.8017715332926084,0.13515577275503968,0.06307269395235185,12,5,-2,3.0,2.8575418682399785,0.8288223180937244,-0.3826777491332842,2.1335767829039924
2681,1,1,D,3,2,3,7,1.9,3.6,4.0,3,7,13,9,1.9,1.9,2021-10-23,1.9,0.3,1,0,1,0,0.49930651872399445,0.2635228848821082,0.23717059639389737,1,-4,4,1.5999999999999999,0.06610381546442758,-1.0438858540292189,0.9013436678008854,1.0415336167491638
2682,2,5,A,4,8,3,5,1.65,3.8,5.5,3,5,9,13,2.0,1.8,2021-10-23,1.5,3.7,0,1,0,0,0.5766312594840667,0.25037936267071315,0.17298937784522,-4,-2,-4,-2.2,-1.2027316630699136,-0.6277284824463426,-0.8106848881113408,-1.922583548528229
2683,1,1,D,4,4,6,3,2.4,3.4,2.87,6,3,15,14,1.9,1.9,2021-10-23,1.6,0.9,1,0,1,0,0.39337257115214064,0.2776747561073934,0.328952672740466,0,3,1,0.7000000000000001,-0.1876632802424407,0.4126649465108481,0.25933295933380063,0.33950586707820246
2685,1,4,A,5,14,7,6,8.0,4.75,1.4,7,6,10,6,1.8,2.0,2021-10-23,1.3,3.8,0,1,0,0,0.11906893464637423,0.20053715308863027,0.6803939122649956,-9,1,4,-2.5,-2.471567141604255,-0.003492425072028173,0.9013436678008854,-2.1565927984185493
2688,0,5,A,4,8,6,3,3.1,3.6,2.2,6,3,10,8,1.53,2.5,2021-10-24,1.6,3.4,0,1,0,0,0.30579150579150577,0.2633204633204633,0.43088803088803085,-4,3,2,-1.7999999999999998,-1.2027316630699136,0.4126649465108481,0.47333652882282884,-1.6105712153411347
2687,1,0,H,4,4,2,4,2.3,3.5,3.0,2,4,11,4,1.72,2.1,2021-10-24,1.3,0.7,2,0,0,1,0.41257367387033406,0.27111984282907664,0.3163064833005894,0,-2,7,0.6000000000000001,-0.1876632802424407,-0.6277284824463426,1.5433543762679702,0.261502783781429
2686,1,2,A,5,6,9,2,2.62,3.3,2.7,9,2,13,7,1.9,1.9,2021-10-24,1.0,1.5,0,1,0,0,0.36175395858708886,0.28721071863581,0.3510353227771011,-1,7,6,-0.5,-0.44143037594930895,1.2449796896766006,1.329350806778942,-0.5965311324830794
2693,0,3,A,1,6,0,2,8.5,5.0,1.36,0,2,14,12,1.72,2.1,2021-10-30,0.2,2.2,0,1,0,0,0.11173184357541902,0.18994413407821234,0.6983240223463688,-5,-2,2,-2.0,-1.456498758776782,-0.6277284824463426,0.47333652882282884,-1.7665773819346817
2689,0,2,A,8,5,7,6,2.4,3.5,2.87,7,6,8,11,1.8,2.0,2021-10-30,1.3,0.7,0,1,0,0,0.3965183752417795,0.2718983144515059,0.33158331030671456,3,1,-3,0.6000000000000001,0.573638006878164,-0.003492425072028173,-0.5966813186223124,0.261502783781429
2690,3,1,H,6,5,4,2,2.6,3.3,2.75,4,2,7,10,2.2,1.66,2021-10-30,2.3,0.8,2,0,0,1,0.3658536585365854,0.2882483370288249,0.34589800443458985,1,2,-3,1.4999999999999998,0.06610381546442758,0.20458626071940997,-0.5966813186223124,0.9635305334523901
2691,2,2,D,3,6,5,3,1.22,6.5,13.0,5,3,8,5,1.53,2.5,2021-10-30,1.5,1.0,1,0,1,0,0.78031212484994,0.14645858343337334,0.07322929171668667,-3,2,3,0.5,-0.9489645673630455,0.20458626071940997,0.687340098311857,0.18349970048465541
2692,0,2,A,3,3,7,1,1.14,8.0,19.0,7,1,11,11,1.44,2.75,2021-10-30,0.7,0.7,0,1,0,0,0.8316008316008316,0.1185031185031185,0.04989604989604989,0,6,0,0.0,-0.1876632802424407,1.0369010038851625,0.045329389844772354,-0.206515715999212
